snapshot_date,team,team_code,player,position_group,club,roster_status,availability_status,absence_note,expected_absence_matches,suspension_status,yellow_card_risk,starting_role,notes,base_roster_source,availability_source,source_url,last_checked_bj
2026-07-11,Spain,ESP,Aymeric Laporte,Defenders,Athletic Club,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Eric García,Defenders,Barcelona,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Marc Cucurella,Defenders,Chelsea,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Marc Pubill,Defenders,Atlético Madrid,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Marcos Llorente,Defenders,Atlético Madrid,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Pau Cubarsí,Defenders,Barcelona,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Pedro Porro,Defenders,Tottenham Hotspur,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Álex Grimaldo,Defenders,Bayer Leverkusen,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Borja Iglesias,Forwards,Celta Vigo,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Dani Olmo,Forwards,Barcelona,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Ferran Torres,Forwards,Barcelona,final_squad,available,Booked after assisting the winner against Portugal,0,none_confirmed,one_yellow_away_from_semi_final_ban,impact_sub,Second knockout-stage yellow would suspend him for the semi-final,ESPN final 26-player squad list / FIFA submitted roster,Cadena SER suspension report,https://cadenaser.com/nacional/2026/07/08/apercibidos-en-cuartos-del-mundial-2026-ferran-torres-unico-espanol-en-riesgo-de-perderse-las-semifinales-cadena-ser/,2026-07-10 10:46
2026-07-11,Spain,ESP,Lamine Yamal,Forwards,Barcelona,final_squad,available,Returned from April hamstring issue and completed the Portugal match; expected to start,0,none_confirmed,,likely_starter,First-choice right winger; fitness currently not reported as a doubt,ESPN final 26-player squad list / FIFA submitted roster,AP preview / Sports Mole team news,https://apnews.com/article/spain-belgium-world-cup-744017069f4238f289c4b4b87bb15756,2026-07-10 10:46
2026-07-11,Spain,ESP,Mikel Oyarzabal,Forwards,Real Sociedad,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Nico Williams,Forwards,Athletic Club,final_squad,available_fitness_managed,Adductor recovery; available but expected to remain a managed bench option,0,none_confirmed,,impact_sub,Do not project as an automatic starter,ESPN final 26-player squad list / FIFA submitted roster,Sports Mole team news,https://www.sportsmole.co.uk/football/spain/world-cup-2026/preview/spain-vs-belgium-prediction-team-news-lineups_600878.html,2026-07-10 10:46
2026-07-11,Spain,ESP,Víctor Muñoz,Forwards,Osasuna,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Yéremy Pino,Forwards,Crystal Palace,final_squad,source_conflict,Official coach says fully available; later AS team news says his participation is practically ruled out,unknown,none_confirmed,,not_projected,Do not include as a certain starter or substitute until the official match sheet,ESPN final 26-player squad list / FIFA submitted roster,RFEF press conference / AS team news,https://cadenaser.com/nacional/2026/07/10/luis-de-la-fuente-avisa-a-belgica-si-vierais-la-motivacion-que-tiene-lamine-tenemos-que-calmarle-porque-lo-mejor-esta-por-llegar-cadena-ser/,2026-07-10 15:55
2026-07-11,Spain,ESP,David Raya,Goalkeepers,Arsenal,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Joan García,Goalkeepers,Barcelona,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Unai Simón,Goalkeepers,Athletic Club,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Luis de la Fuente,Manager,,manager,active,,,,,manager,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Fabián Ruiz,Midfielders,PSG,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Gavi,Midfielders,Barcelona,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Martín Zubimendi,Midfielders,Arsenal,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Mikel Merino,Midfielders,Arsenal,final_squad,available,Scored the stoppage-time winner as a substitute against Portugal,0,none_confirmed,,impact_sub,Could challenge Dani Olmo or join the midfield late for box arrivals,ESPN final 26-player squad list / FIFA submitted roster,FIFA match report / Sports Mole team news,https://fdp.fifa.org/assetspublic/ce281/r12538/pdf/FullTimeMatchReport-English.pdf,2026-07-10 10:46
2026-07-11,Spain,ESP,Pedri,Midfielders,Barcelona,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Rodri,Midfielders,Manchester City,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Spain,ESP,Álex Baena,Midfielders,Atlético Madrid,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
