snapshot_date,team,team_code,player,position_group,club,roster_status,availability_status,absence_note,expected_absence_matches,suspension_status,yellow_card_risk,starting_role,notes,base_roster_source,availability_source,source_url,last_checked_bj
2026-07-11,Belgium,BEL,Arthur Theate,Defenders,Eintracht Frankfurt,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Belgium,BEL,Brandon Mechele,Defenders,Club Brugge,final_squad,available,Booked against Senegal and started the USA win,0,none_confirmed,one_yellow_away_from_semi_final_ban,likely_starter,A second knockout-stage yellow would suspend him for the semi-final,ESPN final 26-player squad list / FIFA submitted roster,Squawka / ge suspension report,https://www.squawka.com/en/news/world-cup/world-cup-2026-suspension-risk-quarter-final/,2026-07-10 10:46
2026-07-11,Belgium,BEL,Joaquin Seys,Defenders,Club Brugge,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Belgium,BEL,Koni De Winter,Defenders,AC Milan,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Belgium,BEL,Maxim De Cuyper,Defenders,Brighton & Hove Albion,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Belgium,BEL,Nathan Ngoy,Defenders,Lille,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Belgium,BEL,Thomas Meunier,Defenders,Lille,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Belgium,BEL,Timothy Castagne,Defenders,Fulham,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
2026-07-11,Belgium,BEL,Zeno Debast,Defenders,Sporting CP,final_squad,source_conflict,Garcia broadly says only Onana is unavailable; club-linked and team-news reports say Debast is not match fit,unknown,none_confirmed,,not_projected,Do not use as a certain starter or substitute until the official match sheet,ESPN final 26-player squad list / FIFA submitted roster,Rudi Garcia press conference / Sports Mole / Sudinfo,https://www.sudinfo.be/id1170090/article/2026-07-09/zeno-debast-indisponible-pour-le-quart-face-lespagnea-cause-de-son-club,2026-07-10 15:55
2026-07-11,Belgium,BEL,Alexis Saelemaekers,Forwards,AC Milan,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-10 10:47
