snapshot_date,team,team_code,player,position_group,club,roster_status,availability_status,absence_note,expected_absence_matches,suspension_status,yellow_card_risk,starting_role,notes,base_roster_source,availability_source,source_url,last_checked_bj
2026-07-08,Argentina,ARG,Nicolás González,Forwards,Atletico Madrid,final_squad,fitness_doubt,Ankle issue listed by ESPN/SI before Egypt match,unknown,,,not_expected_to_start,Do not project as main wide starter unless final XI confirms,,ESPN / Sports Illustrated team news,https://www.espn.com/soccer/story/_/id/49277696/fifa-world-cup-2026-argentina-vs-egypt-tv-channel-how-watch-kickoff-live-stream-referee-predicted-lineups-lionel-messi,2026-07-07 12:00
2026-07-08,Argentina,ARG,Facundo Medina,Defenders,Marseille,final_squad,available_fitness_monitored,Minor discomfort/cramp after Cape Verde match; still possible starter or could be replaced by Tagliafico,0,,,possible_starter,Monitor final XI; left side fitness affects Egypt counter lane,,ESPN / Sports Illustrated team news,https://www.si.com/soccer/argentina-vs-egypt-world-cup-preview-predictions-lineups-7-7-26,2026-07-07 12:00
2026-07-08,Argentina,ARG,Nahuel Molina,Defenders,Atlético Madrid,final_squad,available_fitness_monitored,Withdrawn with minor issue against Cape Verde but expected to be available,0,,,likely_starter,If replaced by Montiel Argentina lose some right-side running,,Sports Illustrated team news,https://www.si.com/soccer/argentina-vs-egypt-world-cup-preview-predictions-lineups-7-7-26,2026-07-07 12:00
2026-07-08,Egypt,EGY,Ahmed Fatouh,Defenders,Zamalek,final_squad,ruled_out,ESPN lists him as missing Argentina match; left-back depth weakened,1,injury_absence,,not_available,Do not include in predicted XI or bench plan,,ESPN team news,https://www.espn.com/soccer/story/_/id/49277696/fifa-world-cup-2026-argentina-vs-egypt-tv-channel-how-watch-kickoff-live-stream-referee-predicted-lineups-lionel-messi,2026-07-07 12:00
2026-07-08,Egypt,EGY,Mohamed Abdelmonem,Defenders,Nice,final_squad,ruled_out,ESPN lists him as missing Argentina match with injury,1,injury_absence,,not_available,Central defense less secure against Messi/Lautaro rotations,,ESPN team news,https://www.espn.com/soccer/story/_/id/49277696/fifa-world-cup-2026-argentina-vs-egypt-tv-channel-how-watch-kickoff-live-stream-referee-predicted-lineups-lionel-messi,2026-07-07 12:00
2026-07-08,Egypt,EGY,Karim Hafez,Defenders,Pyramids,final_squad,fitness_doubt,SI/RotoWire mention left-back fitness concerns; Al Jazeera still projects him,unknown,,,possible_starter,Source conflict: can start if cleared, but not a reliable full-match assumption,,Sports Illustrated / Al Jazeera team news,https://www.si.com/soccer/argentina-vs-egypt-world-cup-preview-predictions-lineups-7-7-26,2026-07-07 12:00
2026-07-08,Egypt,EGY,Mohanad Lasheen,Midfielders,Pyramids,final_squad,available,Suspension served against Australia; timely midfield return vs Argentina,0,served_suspension,,likely_starter,Available; earlier suspension concern cleared,,Sports Illustrated team news,https://www.si.com/soccer/argentina-vs-egypt-world-cup-preview-predictions-lineups-7-7-26,2026-07-07 12:00
2026-07-08,Switzerland,SUI,Johan Manzambi,Midfielders,SC Freiburg,final_squad,fitness_doubt,Left training early before Colombia match; Yakin called possible absence a huge issue,unknown,,,key_starter_if_cleared,Do not assume full fitness; if absent Switzerland lose main breakout creator,,ESPN/AP / Reuters team news,https://africa.espn.com/football/story/_/id/49290967/switzerland-johan-manzambi-injury-colombia-2006-world-cup,2026-07-07 12:00
2026-07-08,Switzerland,SUI,Ruben Vargas,Midfielders,Sevilla,final_squad,fitness_doubt,Left training early before Colombia match,unknown,,,likely_starter_if_cleared,Wide transition threat may be limited,,Reuters team news,https://www.thestar.com.my/sport/football/2026/07/07/soccer-switzerland-sweat-over-fitness-of-three-key-players-ahead-of-colombia-clash,2026-07-07 12:00
2026-07-08,Switzerland,SUI,Djibril Sow,Midfielders,Sevilla,final_squad,fitness_doubt,Left training early before Colombia match,unknown,,,rotation_midfielder,Depth and late midfield control variable,,ESPN/AP / Reuters team news,https://africa.espn.com/football/story/_/id/49290967/switzerland-johan-manzambi-injury-colombia-2006-world-cup,2026-07-07 12:00
2026-07-08,Switzerland,SUI,Luca Jaquez,Defenders,Stuttgart,final_squad,fitness_doubt,Did not train before Colombia match and may not play,unknown,,,not_expected_to_start,Depth defender uncertainty,,ESPN/AP team news,https://africa.espn.com/football/story/_/id/49290967/switzerland-johan-manzambi-injury-colombia-2006-world-cup,2026-07-07 12:00
2026-07-08,Switzerland,SUI,Michel Aebischer,Midfielders,Bologna,final_squad,fitness_doubt,Did not train before Colombia match and may not play,unknown,,,not_expected_to_start,Midfield depth uncertainty,,ESPN/AP team news,https://africa.espn.com/football/story/_/id/49290967/switzerland-johan-manzambi-injury-colombia-2006-world-cup,2026-07-07 12:00
2026-07-08,Colombia,COL,Jhon Córdoba,Forwards,Fiorentina,final_squad,ruled_out,Hamstring injury against Ghana; ruled out for the rest of the tournament,rest_of_tournament,injury_absence,,not_available,Luis Suárez expected to lead the line instead,,RotoWire / Sports Illustrated team news,https://www.rotowire.com/soccer/article/switzerland-vs-colombia-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-round-of-16-121310,2026-07-07 12:00
2026-07-08,Colombia,COL,Luis Suárez,Forwards,Sporting CP,final_squad,available,Expected to replace injured Jhon Córdoba as starting striker,0,,,likely_starter,Assisted winner after early substitute appearance vs Ghana,,RotoWire / Sports Illustrated team news,https://www.rotowire.com/soccer/article/switzerland-vs-colombia-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-round-of-16-121310,2026-07-07 12:00
2026-07-08,Colombia,COL,James Rodríguez,Forwards,León,final_squad,available_tactical_watch,Substituted at halftime vs Ghana for tactical balance rather than confirmed injury,0,,,possible_starter,Set-piece value remains high but Richard Ríos is a realistic alternative if Lorenzo wants more legs,,RotoWire team news,https://www.rotowire.com/soccer/article/switzerland-vs-colombia-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-round-of-16-121310,2026-07-07 12:00
