snapshot_date,team,team_code,player,position_group,club,roster_status,availability_status,absence_note,expected_absence_matches,suspension_status,yellow_card_risk,starting_role,notes,base_roster_source,availability_source,source_url,last_checked_bj
2026-07-06,Brazil,BRA,Raphinha,Forwards,Barcelona,final_squad,source_conflict,Pre-match team news said hamstring absence but ESPN final match sheet later listed him on Brazil bench unused against Norway,unknown,,,bench_unused_or_source_conflict,Do not treat pre-match injury reports as certain absence without final match sheet confirmation,,RotoWire pre-match / ESPN final match sheet,https://www.espn.co.uk/football/match/_/gameId/760504,2026-07-06 13:50
2026-07-06,Brazil,BRA,Lucas Paquetá,Midfielders,Flamengo,final_squad,ruled_out,Grade II thigh strain after coming off at halftime vs Japan; projected out around three weeks,tournament,,,not_available,Do not project as starter or creative midfield option,,RotoWire team news,https://www.rotowire.com/soccer/article/brazil-vs-norway-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-round-of-16-121006,2026-07-05 13:45
2026-07-06,Brazil,BRA,Casemiro,Midfielders,Manchester United,final_squad,fitness_doubt,Walked off gingerly after Japan win; expected to be an option but final status should be monitored,unknown,,,uncertain_starter,If he cannot start Neymar or a more attacking midfield reshuffle becomes more likely,,RotoWire team news,https://www.rotowire.com/soccer/article/brazil-vs-norway-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-round-of-16-121006,2026-07-05 13:45
2026-07-06,Brazil,BRA,Neymar,Forwards,Santos,final_squad,available_fitness_managed,Recently returned from hamstring injury and has been managed off the bench; Paqueta absence opens possible starting path,0,,,rotation_or_possible_starter,Can change Brazil's central creativity but minutes still need management,,RotoWire team news,https://www.rotowire.com/soccer/article/brazil-vs-norway-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-round-of-16-121006,2026-07-05 13:45
2026-07-06,Norway,NOR,Julian Ryerson,Defenders,Borussia Dortmund,final_squad,fitness_doubt,Thigh issue; not in projected XI against Brazil,unknown,,,not_expected_to_start,Pedersen expected to keep right-back role unless late fitness news changes,,RotoWire team news,https://www.rotowire.com/soccer/article/brazil-vs-norway-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-round-of-16-121006,2026-07-05 13:45
2026-07-06,Mexico,MEX,César Montes,Defenders,Lokomotiv Moscow,final_squad,available,No injury concern; projected to start but competing with Edson Alvarez for center-back/midfield balance,0,,,likely_starter,Selection affects whether Mexico keeps Alvarez in midfield or defense,,RotoWire team news,https://www.rotowire.com/soccer/article/mexico-vs-england-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-round-of-16-121007,2026-07-05 13:45
2026-07-06,Mexico,MEX,Edson Álvarez,Midfielders,Fenerbahçe,final_squad,available,No injury concern; selection decision between midfield protection and defensive cover,0,,,selection_tactical_variable,Do not treat as injury absence; role depends on Aguirre setup,,RotoWire team news,https://www.rotowire.com/soccer/article/mexico-vs-england-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-round-of-16-121007,2026-07-05 13:45
2026-07-06,England,ENG,Reece James,Defenders,Chelsea,final_squad,fitness_doubt,Still questionable after earlier knock/hamstring issue and unlikely to be cleared in time,unknown,,,not_expected_to_start,Do not project as normal starter; only late fitness reversal changes this,,Guardian / RotoWire team news,https://www.theguardian.com/football/2026/jul/05/world-cup-last-16-england-thomas-tuchel-mexico-city-azteca,2026-07-05 13:45
2026-07-06,England,ENG,Jarell Quansah,Defenders,Bayer Leverkusen,final_squad,fitness_doubt,Returned to full training but remains questionable after ankle injury; not a locked starter,unknown,,,uncertain_starter,If cleared may alter right-back/center-back structure; otherwise Spence likely continues,,Guardian / RotoWire team news,https://www.theguardian.com/football/2026/jul/05/world-cup-last-16-england-thomas-tuchel-mexico-city-azteca,2026-07-05 13:45
2026-07-06,England,ENG,Bukayo Saka,Forwards,Arsenal,final_squad,available_fitness_managed,Trained fully before knockout matches but role has been tournament-dependent; RotoWire projects possible start,0,,,possible_starter_or_rotation,Use as possible XI/managed option rather than automatic core,,RotoWire / prior squad monitoring,https://www.rotowire.com/soccer/article/mexico-vs-england-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-round-of-16-121007,2026-07-05 13:45
