snapshot_date,team,team_code,player,position_group,club,roster_status,availability_status,absence_note,expected_absence_matches,suspension_status,yellow_card_risk,starting_role,notes,base_roster_source,availability_source,source_url,last_checked_bj
2026-07-02,England,ENG,Dan Burn,Defenders,Newcastle United,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-01 15:11
2026-07-02,England,ENG,Djed Spence,Defenders,Tottenham Hotspur,final_squad,available,Set to start at right-back in place of injured Quansah,0,,,,likely_starter,RB solution for DR Congo match,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,https://www.theguardian.com/football/2026/jul/01/thomas-tuchel-warns-england-dr-congo-world-cup-2026-last-32
2026-07-02,England,ENG,Ezri Konsa,Defenders,Aston Villa,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-01 15:11
2026-07-02,England,ENG,Jarell Quansah,Defenders,Bayer Leverkusen,final_squad,injured,Twisted ankle; Tuchel hopes he may return for possible last-16 tie,round_of_32,,,,Not available for DR Congo card; possible R16,ESPN final 26-player squad list / FIFA submitted roster,,https://www.theguardian.com/football/2026/jul/01/thomas-tuchel-warns-england-dr-congo-world-cup-2026-last-32,2026-07-02 00:00
2026-07-02,England,ENG,John Stones,Defenders,Manchester City,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-01 15:11
2026-07-02,England,ENG,Marc Guéhi,Defenders,Manchester City,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-01 15:11
2026-07-02,England,ENG,Nico O'Reilly,Defenders,Manchester City,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-01 15:11
2026-07-02,England,ENG,Reece James,Defenders,Chelsea,final_squad,injured,Hamstring issue; Tuchel hopes he may return for possible last-16 tie,round_of_32,,,,Not available for DR Congo card; possible R16,ESPN final 26-player squad list / FIFA submitted roster,,https://www.theguardian.com/football/2026/jul/01/thomas-tuchel-warns-england-dr-congo-world-cup-2026-last-32,2026-07-02 00:00
2026-07-02,England,ENG,Tino Livramento,Defenders,Newcastle United,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-01 15:11
2026-07-02,England,ENG,Phil Foden,Forward,Manchester City,not_in_final_squad,not_in_squad,Left out of England final World Cup squad; must not be used as starter bench option or penalty taker,tournament,,,,Do not mention as England bench depth,,,https://www.skysports.com/football/news/12016/13543455/england-world-cup-squad-announcement-ruthless-thomas-tuchel-leaves-big-names-out-of-26-man-squad,2026-07-02 00:00
